223B2,243022,40.23191354,-87.93362909,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
387C3,243020,40.32056359,-87.93365039,"Ockley clay loam, 5 to 10 percent slopes, severely eroded",,,4.87,8.23,12.82,14.73,Well drained,Well drained
5.30E+04,243006,40.33382913,-87.93370119,"Ozaukee silt loam, 12 to 20 percent slopes, eroded",84,84,4.82,8.32,13.65,17.76,Moderately well drained,Moderately well drained
623A,243010,40.39825664,-87.93378434,"Kishwaukee silt loam, 0 to 2 percent slopes",,,5.5,10.12,19.12,26.17,Well drained,Well drained
235A,242979,40.38131044,-87.93380429,"Bryce silty clay, 0 to 2 percent slopes",15,15,3.24,6.12,11.55,16.16,Poorly drained,Poorly drained
223B2,243022,40.29524638,-87.93383831,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
146B2,243014,40.25378595,-87.93386345,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
223D3,242973,40.23752606,-87.93420677,"Varna silty clay loam, 6 to 12 percent slopes, severely eroded",84,84,3.9,7.4,11.46,15.46,Moderately well drained,Moderately well drained
146B2,243014,40.24775953,-87.93433351,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
223D3,242973,40.2471728,-87.93447433,"Varna silty clay loam, 6 to 12 percent slopes, severely eroded",84,84,3.9,7.4,11.46,15.46,Moderately well drained,Moderately well drained
241D3,243016,40.2471728,-87.93447433,"Chatsworth silty clay, 6 to 12 percent slopes, severely eroded",84,84,1.96,3.52,5.78,7.88,Moderately well drained,Moderately well drained
330A,242967,40.33583575,-87.93455262,"Peotone silty clay loam, 0 to 2 percent slopes",15,15,4.43,8.68,16.56,24.52,Very poorly drained,Very poorly drained
223B2,243022,40.23024772,-87.93462436,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
91B2,243009,40.39808749,-87.93463376,"Swygert silty clay loam, 2 to 4 percent slopes, eroded",46,46,3.88,6.88,12.42,15.49,Somewhat poorly drained,Somewhat poorly drained
146B2,243014,40.2774003,-87.93483509,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
235A,242979,40.38103618,-87.93485706,"Bryce silty clay, 0 to 2 percent slopes",15,15,3.24,6.12,11.55,16.16,Poorly drained,Poorly drained
802B,243002,40.32295394,-87.9349578,"Orthents, loamy, undulating",130,130,4.26,7.8,14.86,21.8,Moderately well drained,Moderately well drained
387C3,243020,40.32295394,-87.9349578,"Ockley clay loam, 5 to 10 percent slopes, severely eroded",,,4.87,8.23,12.82,14.73,Well drained,Well drained
146B2,243014,40.28607842,-87.93510281,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
291B,242978,40.30780733,-87.93523658,"Xenia silt loam, Bloomington Ridged Plain, 2 to 5 percent slopes",61,61,5.16,9.41,17.69,24.07,Moderately well drained,Moderately well drained
637A+,242990,40.32305519,-87.93524547,"Muskego silty clay loam, 0 to 2 percent slopes, overwash",15,15,4.77,11.35,30.99,46.38,Very poorly drained,Very poorly drained
146B2,243014,40.23849518,-87.93525468,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
530C2,243021,40.34191565,-87.93526374,"Ozaukee silt loam, 4 to 6 percent slopes, eroded",66,66,4.31,7.29,11.92,15.91,Moderately well drained,Moderately well drained
91B2,243009,40.39481888,-87.9355432,"Swygert silty clay loam, 2 to 4 percent slopes, eroded",46,46,3.88,6.88,12.42,15.49,Somewhat poorly drained,Somewhat poorly drained
